FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4000,Jagged Island (King George Island),Jagged Island (King George Island),109498,,Island,"NNW of Round Point, King George Island, presumably known to nineteenth century sealers, was charted by DI in 61°53'S 58°13'W in 1934 35, and probably named (descriptively) at that time (Nelson and others, chart, 1935c; BA chart 3205, 2.ix.1938; APC, 1955, p.12). Isla Jagged (Argentina. IGM map, 1946; Chile. IHA, 1974, p.163). Isla Dentada [translation of English name] (Argentina. MM, 1953, p.200; Pierrou, 1970, p.307). Isola Jagged (Zavatti, 1958, Tav. 9). Following air photography by FIDASE, 1956 57, and ground survey by FIDS, 1957 59, the position of the island was corrected (BA chart 3205, 23.xi.1962; DOS 610 sheet W 62 58, 1968; APC, 1977, p.18). Isla Owen, in error (Owen Island, q.v.) (Argentina. MM chart 110, 1963). Ostrov Dzhagged (Soviet Union. AA, 1966, Pl.175). Isla Gregores, so called by AAE after Alférez de Fragata [=ensign of frigate] José Gregores (Argentina. MD, 1978, letter G).",GBR,-61.8979,-58.4364,POINT (-58.436444 -61.897944),7036,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4001,Jagged Island (Grandidier Channel),Jagged Island (Grandidier Channel),109499,,Island,"off entrance of Holtedahl Bay, Graham Coast, E of Dodman Island, was possibly sighted by FAE, 1908 10, in 1909; roughly mapped by BGLE in 1935 36 and named descriptively (Rymill, 1938a, map facing p.400; APC, 1955, p.12; DOS 610 sheet W 65 64, 1959). Isla Jagged (Rymill and others, 1943, map facing p.96; Chile. IHA, 1974, p.163). Isla Mellado [=notched island] (Chile. DNH chart LII, 1947). Isla Rosales, probably so called after Coronel de Marina Leonardo Rosales (1792 1836), Argentine naval officer (Argentina. MM, 1953, p.295). The island was photographed from the air by FIDASE, 1956 57. Isla Vélez Sársfield, so called by AAE after Dr Dalmatio Vélez Sársfield (1793 1875), Argentine lawyer and statesman (Argentina.  MM chart 131, 1957; Pierrou, 1970, p.710). Isla Vélez Sarfield[sic] (Argentina. MM, 1958b, p.154).",GBR,-65.9833,-65.6833,POINT (-65.683333 -65.983333),7037,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4002,Jagged Rocks,Jagged Rocks,109500,,Rock,"partly awash in entrance of Hut Cove, Hope Bay, Trinity Peninsula, were roughly charted by SwAE in 1903; surveyed by FIDS in 1945 and named descriptively (BA chart 3213, 6.x.1950; APC, 1955, p.12; DOS 310 Hope Bay sheet, 1961). Rocas Denticuladas [translation of English name] (Argentina. MM, 1953, p.311; Pierrou, 1970, p.308). Rocas Jagged, as rejected form (Argentina. MM, 1953, p.332). Rocas Dentadas [translation of English name] (Olsacher and others, 1956, p.84). Roca Denticulada, referring to one of the larger rocks (Argentina. MM, 1957a, p.171). Roca Jagged, as rejected form (Argentina. MM, 1957b, p.3).",GBR,-63.4,-56.9833,POINT (-56.983333 -63.4),7038,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4003,James Nunatak,James Nunatak,109501,,Nunatak,"rising to 410m S of Lewis Point, Wilkins Coast, was photographed from the air and probably seen from the ground by USAS in 1940; following survey by FIDS-RARE from ""Stonington Island"" in November 1947, named after Lieut. David Pelham James (later Guthrie-James), RNVR (1919-86), assistant surveyor, Operation ""Tabarin"", ""Hope Bay"", 1944-45; Member of Parliament, 1959-64 (APC, 1955, p.12; DCS sheet 69 62, 1955). Nunatak Dzhems (Soviet Union. MMF chart, 1961).",GBR,-69.9833,-62.45,POINT (-62.45 -69.983333),7050,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4004,James Ross Island,James Ross Island,109502,,Island,"separated from Trinity Peninsula by Prince Gustav Channel, was roughly charted on its E side by Ross in 1842-43; shown as part of Palmer Land (Trinity Peninsula, q.v.) (BA chart 1238, x.1893; Bruce, 1904, map following p.112). The name Ross Island (USHO chart 1132, 1894) or James Ross-Insel (Wichmann, 1895, p.141) was later applied to a small non-existent island c. 45km E of Seymour Island, after Rear-Adm. Sir James Clark Ross, RN (1800-62), British polar explorer and Commander of the Antarctic expedition, 1839-43; member of Arctic expeditions, 1819-20, 1821-23, 1824-25, 1827, 1829-33 and discoverer of the North Magnetic Pole, 1 June 1831. The land discovered by Ross was erroneously called Terre Louis Philippe (Louis Philippe Plateau, q.v.) (Andersson, 1903, p.140), but was later partly surveyed and its insularity proved by SwAE in October 1903; named James Ross Island (Nordenskjöld, 1904e, p.212; Nordenskjöld and others, 1905, map facing p.316; BA, 1948, p.177; chart 1240, 22.iv.1949; APC, 1955, p.12; DOS 610 sheet W 64 56, 1961; DOS 250 sheet SQ 21-22/1 (Ext.), 1-DOS 1974). Isla de Haddington, in association with Mount Haddington (q.v.) (Sobral, 1904, p.150). Haddington-Land (Nordenskjöld and others, 1904b, Vol. 1, p.231). James Ross Insel (Nordenskjöld and others, 1904b, Vol. 2, first end map). James Ross Ön (Nordenskjöld and others, 1904a, Del. 1, end map). IÎle Ross (Nordenskjöld and others, 1904c, map p. 232-33). Ross-Insel (Nordenskjöld and others, 1904b, Vol. 1, p. 282). Ross-Ön (Andersson, 1904b, p.79). Isla de James Ross (Nordenskjöld and others, 1904-05, Tomo 2, end map). Ross Island (Charcot, 1905a, map facing p.592; BA chart 3175, 31.x.1921; 1.iii.1940). Ross Eiland (Ruys, 1905, map following p.88). Isla Haddington, Monte Haddington, referring to the fact that Mount Haddington was ""proved to be an island"" by SwAE (Sobral, [1907], p.115, 141). Isola Ross (Duse, 1907, p.247). Isla Ross (Riso Patron S., 1908, p.13; Pierrou, 1970, p.636; Chile. IHA, 1974, p.248). IÎle James Ross (Charcot, 1912, Pl.1). James Ross Eiland (Shackleton, [1921], end map). Ross Öia (HA chart, 1928). Ross-Öya (Risting, 1929, map p.33). Rossøen, Haddingtonlandet, James Ross' Ø, James Rossöen (Aagaard, 1930, p.197, 248, 276 and end map). Ross Ö (Hansen, atlas, 1936, chart 1). James Rossøya (Aagaard, 1944, p.32). Isla James Ross (Argentina. IGM map, 1945). The island was partly resurveyed by FIDS from ""Hope Bay"", 1945-47. Isla María, so called as a ""symbol of love and faith"" (Orrego Vicuña, 1948, p.202). Isla Ress [sic]  (Chile. IGM, 1948a, map facing p.254). Rossin Saari (Andersson, 1948, map p.329). Ostrov Dzhems Ross (Soviet Union. BSE, 1950, map following p.484). The resurvey of the island was completed by FIDS from ""Hope Bay"", 1953-55. Ostrov Dzhems Rossa (Baranov and others, 1954, map p. 283). Isla J. Ross (Cordini, 1955, p. 64). Ostrov Dzhemsa Ross (Soviet Union. UNGSVF chart 334, 1958). Ostrov Rossv (Bártl, 1958, map facing p.144). Ostrov Rossa (Nudel'man, 1960, loose map). Jams [sic] Ross Island (USAF chart ASC-6, 1962). [Ross Glacier, South Georgia, is also named after Sir J. C. Ross (Hattersley-Smith, 1980b, p. 4).]",GBR,-64.15,-57.75,POINT (-57.75 -64.15),7051,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4005,Jameson Point,Jameson Point,109503,,Point,"W coast of Low Island (q.v.), following air photography by FIDASE in 1956, was so named in association with the name Jamesons Island applied to the island by Weddell in 1820-23 (APC, 1962, p.17; BA chart 3205, 23.xi.1962).",GBR,-63.2944,-62.2622,POINT (-62.262194 -63.294361),7053,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4006,Cape James,"James, Cape",109504,,Cape,"SW point of Smith Island, was roughly charted by Weddell in 1820, when a landing was made in the vicinity of the cape; further charted by Foster in 1829 and named after James Weddell (Weddell Sea, q.v.) (Foster, [1829]; Foster and Kendall, chart, 1829a; BA chart 1238, 7.ix.1839; 3205, 2.ix.1938; APC, 1955, p.12; BA chart 3205, 23.xi.1962). Cap James (Gerlache, 1902b, p.140). Cabo James (Riso Patron S., 1908, end map; Pierrou, 1970, p.445; Chile. IHA, 1974, p.163). Kapp James (HA chart, 1928). The cape was photographed from the air by FIDASE, 1956-57. Capo James (Zavatti, 1958, Tav. 9). Mys Dzhems (Soviet Union. MMF chart, 1961).",GBR,-63.0903,-62.6979,POINT (-62.697917 -63.090306),7054,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4007,Jamieson Ridge,Jamieson Ridge,109505,,Ridge,"rising to c. 1150m on SW side of Herbert Mountains, Shackleton Range, was photographed from the air by USN in 1967 and surveyed from the ground by BAS from Halley, 1968-71; in association with the names of glacial geologists grouped in this area, named after Thomas Francis Jamieson (1829-1913), Scottish glacial geologist whose work on the ice-worn rocks of Scotland established the true origin of glacial striae in 1862; originator of the theory of isostasy in 1865 (APC, 1974, p. 4; BAS 250P sheet SU 26-30/1, 1-DOS 1978).",GBR,-80.45,-25.8833,POINT (-25.883333 -80.45),7055,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4008,Jane Col,Jane Col,109506,,,"rising to c. 150 m E of Jane Peak (q.v.), Signy Island, following biological work by BAS up to 1973 was so named in association with the peak (APC, 1975, p.4; DOS 210 Signy Island sheet, 2-DOS 1975).",GBR,-60.6986,-45.6281,POINT (-45.628056 -60.698611),7057,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4009,Jane Peak,Jane Peak,109507,,Peak,"rising to 205 m W of Borge Bay, Signy Island, was roughly surveyed by DI in 1933; resurveyed by FIDS in 1947 and named after the brig Jane (Capt. J. Weddell), of Greenock, which visited the South Orkney Islands, 1822-23 (APC, 1955, p.12; BA, 1966, p.41; Matthews and Maling, 1967, folding map; DOS 210 Signy Island sheet, 1-DOS 1973).",GBR,-60.6989,-45.6206,POINT (-45.620556 -60.698889),7058,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_400a,Janke Nunatak,Janke Nunatak,109508,,Nunatak,"rising to 1280m on W side of Hauberg Mountains (q.v.), was named after John William Janke, USARP radioman, ""Eights Station"", winter 1964 (USGS sketch map Ellsworth Land-Palmer Land, 1969; APC, 1975, p.4; BAS 500P sheet SS 17-20/SE, 1-DOS 1981).",GBR,-75.8833,-70.45,POINT (-70.45 -75.883333),7061,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_400b,Janssen Peak,Janssen Peak,109509,,Peak,"rising to 1085m at SW end of Fief Mountains, Wiencke Island, was roughly mapped and photographed by BeAE in February 1898 (Lecointe, 1903, Carte 5; 1905, Pl. 12); named Sommet Janssen after Pierre-Jules-César Janssen (1824-1907), French physician and astronomer; member of the Bureau des Longitudes and of the Institut de France (Charcot, 1906b, p.472). Pic Janssen (Matha and Rey, 1911, Pl. 3). Pico Margalot (Argentina. MM, 1953, p.270d). The peak was surveyed by FIDS from Norsel in April 1955. Janssen Peak (USBGN, 1956, p.171; APC, 1958, p.5; BA chart 3572, 25.vii.1958). Pico Gorriti, probably after I. Gorriti (Covey Rocks, q.v.) (Argentina. MM, 1957b, p.5). Pico Gorrite [sic] (Argentina. MM, 1958a, p.329). Jansen [sic] Peak (BA chart 3572, 29.xi.1974).",GBR,-64.8833,-63.5167,POINT (-63.516667 -64.883333),7065,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_400c,Janus Island,Janus Island,109510,,Island,"SW of Arthur Harbour, Anvers  Island, following survey by FIDS in 1955, was named Janus Islet after Janus, the guardian deity of gates in Roman mythology, because of its position off the entrance of the harbour (APC, 1958, p.5; BA chart 3572, 25.vii.1958). Janus Island (APC, 1959a, p.8; DOS 210 Arthur Harbour sheet, 1963).",GBR,-64.7833,-64.1167,POINT (-64.116667 -64.783333),7068,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_400d,Jardine Peak,Jardine Peak,109511,,Peak,"rising to c. 225 m SSW of Point Thomas, Admiralty Bay, King George Island, following geological work by FIDS in 1949, air photography by FIDASE in 1956 and ground survey by FIDS in 1958, was named after Daniel Jardine (1927-1994), FIDS geologist, ""Admiralty Bay"", 1948-50 (APC, 1960, p.5; Hawkes, 1961, map p.3; BA chart, 1774, 14.ix.1962; DOS 610 sheet W 62 58, 1968).",GBR,-62.1674,-58.4985,POINT (-58.498472 -62.167389),7073,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_400e,Jason Peninsula,Jason Peninsula,109512,,Peninsula,"NE of Adie Inlet, Oscar II Coast, projecting into Larsen Ice Shelf and terminating in Cape Framnes, was roughly charted from seaward as part of the mainland by Larsen, 1 December 1893, and named Mount Jason after his ship Jason, used on his visits to Graham Land on NWE, 1892-93 and 1893-94, built by Framnµs Mek. Vµrksted and owned by the Norwegian company Oceana Ltd, of Sandefjord, Norway (Larsen, 1894b, map facing p.333; BA chart 1238, iii.1901). Larsen considered that the S part of the peninsula was an island (Veier Head, q.v.). Berg Jason or Jason-Berg (Schück, 1894, p.139). Jason Mountain (RSGS, 1894, p.491). The feature was sighted from Borchgrevink Nunatak on the landward side by SwAE in October 1902, when it was reported to be separated from the mainland by Philippi Rise (q.v.). Jason Land (Nordenskjöld and others, 1904b, Vol. 2, first end map; [referring to an undefined part of the E coast of Graham Land in c. 66°S] AGS, 1905, map facing p.702; [separated from the mainland and lying near the edge of the ice shelf] Nordenskjöld and others, 1905, map facing p.316; [with indication of a barrier between the feature and the mainland] Nordenskjöld, 1917, map facing p.68). Terre Jason (Nordenskjöld and others, 1904c, map p.72-73). Jasons Land (Nordenskjöld and others, 1904a, Del. 1, end map). Jonasberg [sic] (Nordenskjöld and others, 1904b, Vol. 1,  p.242). Tierra de Jason (Nordenskjöld and others, 1904-05, Tomo 1, end map). Jasonberget (Nordenskjöld and others, 1905, p.61). Monte Jason (Sobral, [1907], p.127). Terre de Jason, Mont Jason (Gourdon, 1908, p.3, 52). Tierra Jason (Rio Patron S., 1908, end map). Jason L. (Nordenskjöld, 1911b, Karte 1). Jason Landet (Palander, 1914, p.18). Jasonfjellet (Risting, 1929, map p.33). Jason Island (BA chart 3175, 7.vii.1933; [in 66°10'S 61°20'W] APC, 1955, p.12; DOS 601 sheet 66 60, 1955). Jason Ö (Hansen, atlas, 1936, chart 1). Isla Jason (Argentina. IGM map, 1946; Pierrou, 1970, p.445). Isla Jackson [sic] (Vila Labra, 1947, map p.203). Jason Öya (Hansen, chart [no number], 1947). The feature was roughly surveyed on the W side by FIDS from ""Hope Bay"" in December 1947, but the E side was not seen and the exact nature of the feature could not be determined. Isla General Baquedano, after Gen. Manuel Baquedano (1826-97), who commanded the Chilean army in the war against Peru, 1879-82 (Orrego Vicuña, 1948, p.202 and end map). The feature was circumnavigated and surveyed by FIDS from ""Hope Bay"" in May-June 1953, but the area of Philippi Rise was not examined in detail. It was accepted from the previous survey that this area was marked by a channel filled with ice shelf, thus making the feature an island. Ostrov Yason (Baranov and others, 1954, map p.283). Further survey by FIDS from ""Hope Bay"" in September 1955 showed a continuous neck of ice-covered land extending E from Philippi Rise. IÎle Jason (France. SHM chart 5879, 1956). Jasonön (Frödin, 1956, end map). Jason Peninsula (NGS map, 1957b; [co-ordinates corrected] APC, 1958, p.5; BA chart 3570, 29.ix.1961; DOS 813 British Antarctic Territory sheet, 1963). Jansenv [sic] Ostrov (Bártl, 1958, map facing p.144). Península Jason (Argentina. MM chart 121, 1958; Chile. IHA, 1974, p.164). Poluostrov Yason (Nudel'man, 1960, loose map). Jason Halvøy (Soviet Union. GUGK map 221, 1973). ""Refugio Arcondo"", or ""Mayor Arcondo"", was established by AAE in 66°09'S 61°09'W, between Stratton Inlet and Standring Inlet, and so called after Mayor P. Arcondo, of the Argentine Army (Arcondo Nunatak, q.v.) (Argentina. MD, 1978, letter A). [Jason Harbour, Jason Island and Jason Peak, South Georgia, are also named after the NWE ship (Hattersley-Smith, 1980b, p.50).]",GBR,-66.1667,-61.1667,POINT (-61.166667 -66.166667),7081,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_400f,Jasper Point,Jasper Point,109513,,Point,"NE entrance point of Norma Cove, Fildes Peninsula, King George Island, was called in error Suffield Point (q.v.) (DOS 610 sheet W 62 58, 1968); following geological work by BAS, 1975-76, named Jasper Point from the veins of red and green jasper occurring in the cliffs there (APC, 1980, p.4). Pontal Suffield (Brazil. Península Fildes map, 1984).",GBR,-62.1899,-58.9059,POINT (-58.905917 -62.189861),7083,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4010,Jeanne Hill,Jeanne Hill,109514,,Hill,"rising to c. 200 m on S side of Port Charcot, Booth Island, Graham Coast, was mapped by FAE, 1903-05, on 5 March 1904 and named Colline Jeanne after Jeanne Charcot, sister of Dr J.-B. Charcot, Commander of the expedition (Charcot, 1906b, p.91; 1908, map p.39). Pic Jeanne (Charcot, 1906b, p.473). Sommet Jeanne (Charcot, 1908, p.56). Mount Jeanne (BA, 1930, p.85; APC, 1955, p.12). Mont Sainte-Jeanne, in error (France. SHM, 1937, p.407). Jeanne Hill (USHO, 1943, p.136; APC, 1959a, p.8; BA, 1974, p.190). Colina Jeanne, as rejected form (Argentina. MM, 1953, p.332). Colina Juana (Argentina. MM, 1953, p.287; Pierrou, 1970, p.453). The feature was photographed from the air by FIDASE, 1956-57. Jeanne (BA, 1961, p.173). Monte Jeanne (Chile. DNH, 1962, p.174; IHA, 1974, p.164).",GBR,-65.0667,-64.0167,POINT (-64.016667 -65.066667),7089,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4011,Jebsen Point,Jebsen Point,109515,,Point,"SW entrance point of Port Jebsen, Signy Island, was charted by Sørlle, 1912-13, and named after Wilhelm Jebsen of A/S Corral (Corral Point, q.v.) (Sørlle and Borge, chart, 1913; BA chart 1775, 17.viii.1934; APC, 1955, p.12; DOS 210 Signy Island sheet, 1-DOS 1973); further charted by DI in 1933. Stevens Point, so called after Albert Edward Stevens (d.1985), with DI as writer in Discovery II, 1929-35 (Nelson and others, chart, 1933). Point Jebsen (Marr, 1935, p.374). Jebson [sic] Point (BA, 1974, p.156).",GBR,-60.7131,-45.6711,POINT (-45.671111 -60.713056),7090,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4012,Jebsen Rocks,Jebsen Rocks,109516,,Rock,"rising c. 15 m above sea level, NW of Jebsen Point, Signy Island, were charted by Sørlle, 1912-13 (Sørlle and Borge, chart, 1913); called Rauer [=?rocks] (Moe, chart, 1913a); further charted by DI in 1933 and named Jebsen Rocks in association with the point (Nelson and others, chart, 1933; BA chart 1775, 17.viii.1934; APC, 1955, p.12; DOS 510 South Orkney Islands, West Sheet, 1963; DOS 210 Signy Island sheet, 1-DOS 1973). Rocas Jebsen (Argentina. MM chart 117, 1952; Pierrou, 1970, p.447).",GBR,-60.7047,-45.6736,POINT (-45.673611 -60.704722),7091,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4013,"Jebsen, Port","Jebsen, Port",109517,,Anchorage,"bay on W coast of Signy Island, NE of Jebsen Point, was roughly charted by Sørlle, 1912-13 (Sørlle and Borge, chart, 1913); so named in association with Jebsen Point (q.v.) by Capt. M. T. Moe, whose floating factory ship Tioga was wrecked in the bay, 4 February 1913 (Tioga Point, q.v.) (Moe, chart, 1913a; BA, 1916, p.413; Nelson and others, chart, 1933; APC, 1955, p.12; DOS 210 Signy Island sheet, 1-DOS 1973). Port Jebson [sic] (Moe, chart, 1913b). Ticoca [sic] Havna (Sørlle, chart, [1930]). The bay was further charted by DI in 1933. Mouillage des Jebsen (France. SHM, 1937, p.390). Caleta Jebsen (Argentina. MM, 1945, p.275; Pierrou, 1970, p.446).",GBR,-60.7111,-45.6622,POINT (-45.662222 -60.711111),7092,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4014,Jefford Point,Jefford Point,109518,,Point,"S coast of James Ross Island at SW end of Admiralty Sound, was roughly surveyed by SwAE in October 1902 (Nordenskjöld and others, 1905, map facing p.316); resurveyed by FIDS from ""Hope Bay"" in September 1948, but the records were destroyed in the fire at the station 2months later; again surveyed by FIDS from ""Hope Bay"" in September 1952 and named after Brian Jefford (1921-1994), FIDS surveyor, ""Hope Bay"", 1947-48, and ""Admiralty Bay"", 1948-49, who made the 1948 survey of the point (APC, 1958, p.5; DOS 610 sheet W 64 56, 1961).",GBR,-64.3944,-57.7194,POINT (-57.719444 -64.394444),7093,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4015,Jeffries Bluff,Jeffries Bluff,109519,,Bluff,"S point of Kemp Peninsula and NE entrance point of Mossman Inlet, Lassiter Coast, was sur-  veyed from the ground by FIDS-RARE from ""Stonington Island"" in November 1947 and photographed from the air by USN, 1965-67; in association with Cape Deacon (q.v.) to the NE, named after Margaret Elsa Jeffries (Mrs George Deacon) (d. 1966), a member of the staff of the ""Discovery"" Committee, c. 1930 ([in 73 48'S 60 14'W] APC, 1982, p.3; [co-ordinates corrected] APC, 1986, p.3). [The name of Miss Jeffries was originally applied by DI in 1930 to a point on the S coast of Cook Islands, South Sandwich Islands, but was later rejected after surveys showed no identifiable feature to which the name could be referred (Hattersley-Smith, 1980b, p.50).]",GBR,-73.3,-60.2167,POINT (-60.216667 -73.3),7095,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4016,Jeffries Glacier,Jeffries Glacier,109520,,Glacier,"flowing SE from Theron Mountains, following survey by TAE in 1956-57, was named after Peter Harry Jeffries (b. 1931), meteorologist with the advance party of TAE in 1955-56 (APC, 1962, p.17; DOS 610 sheet W 79 24/26 (Ext.), 1963).",GBR,-79.0333,-28.0833,POINT (-28.083333 -79.033333),7096,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4017,Jeffries Peak,Jeffries Peak,109521,,Peak,"rising to c. 950 m SE of Sadler Point, Danco Coast, was photographed from the air by FIDASE and surveyed from the ground by FIDS from ""Danco Island"", 1956-57; in association with the names of pioneers of aviation grouped in this area, named after John Jeffries (1744-1819), American physician, who with J. P. Blanchard (Blanchard Glacier, q.v.) made the first balloon crossing of the English Channel in 1785 (APC, 1960, p.5; BAS 250 sheet SQ 19-20/4, 1-DOS 1974).",GBR,-64.7,-61.9667,POINT (-61.966667 -64.7),7097,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4018,Mount Jenkins,"Jenkins, Mount",109522,,Mountain,"highest of the Sweeney Mountains (q.v.), rising to 1705m, was named after W. H. Jenkins, USASA hospital corpsman, ""South Pole Station"", winter 1963 (APC, 1975, p.4; USGS sketch map Ellsworth Land- Palmer Land, 1969; BAS 500P sheet SS 17-20/SE, 1-DOS 1981).",GBR,-75.1333,-69.1667,POINT (-69.166667 -75.133333),7103,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4019,Jenner Glacier,Jenner Glacier,109523,,Glacier,"flowing SW into Duperré Bay, Brabant Island, was photographed from the air by FIDASE, 1956-57; in association with the names of pioneers of medicine grouped in this area, named after Edward Jenner (1749-1823), English physician and pioneer of preventive medicine, who instituted the use of cowpox vaccine in smallpox vaccination, c. 1796 (APC, 1960, p.5; BA chart 3566, 25.viii.1961; BAS 250 sheet SQ 19-20/4, 1-DOS 1974).",GBR,-64.4333,-62.55,POINT (-62.55 -64.433333),7105,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_401a,Jennings Reef,Jennings Reef,109524,,Reef,"off S coast of Adelaide Island, E of Adelaide, was charted by an RN Hydrographic Survey Unit from John Biscoe in 1963; named after Leading Seaman Ronald Anthony James Jennings, RN (b. 1931), a member of the survey unit (BA, 1963, p.14; APC, 1964, p.3; BA chart 3577, 14.viii.1964).",GBR,-67.7667,-68.8167,POINT (-68.816667 -67.766667),7111,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_401b,Jenny Buttress,Jenny Buttress,109525,,Buttress,"rising to c. 200 m above Destruction Bay, King George Island, following survey by FIDS from ""Admiralty Bay"" in 1948, air photography by FIDASE in 1956, and further survey by FIDS in 1958, was named after the sealing ship Jenny from the Isle of Wight, which was found drifting in Drake Passage by the whaling ship Hope (Capt. Brighton) in September 1840; her crew were all dead and the log entered to 17 January 1823 (SPRI, 1965b, p.411) (APC, 1960, p.5; DOS 610 sheet W 62 56, 1968). Gora Dzhenni-Batress (Soviet Union. AA, 1966, Pl. 175).",GBR,-61.976,-57.6934,POINT (-57.693361 -61.976),7113,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_401c,Jenny Island,Jenny Island,109526,,Island,"ENE of Cape Alexandra, Adelaide Island, was charted by FAE, 1908-10, on 15 January, 1909 and named IÎle Jenny after Jenny Bongrain, wife of M. Bongrain (Bongrain Ice Piedmont, q.v.) (Charcot, 1910, map facing p.310). Isla Jenny (Gourdon, [1910], p.129; Chile.  IHA, 1974, p.164). Jenny Island (BA chart 3175, 9.x.1914; DCS 601 sheet 67 68, 1954; APC, 1955, p.12). Jenny Öya (HA chart, 1927). The island was surveyed by FIDS from ""Stonington Island"" in October 1948. Isla Juanita (Argentina. MM, 1953, p.296; Pierrou, 1970, p.453). Jenny Eiland (Knapp, 1958, p.577).",GBR,-67.7333,-68.3833,POINT (-68.383333 -67.733333),7114,United Kingdom,826
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_401d,Jensen Nunataks,Jensen Nunataks,109527,,Nunatak,"rising to c. 1 600 m SE of English Coast, were photographed from the air by USN, 1965-67, and mapped from air photographs by USGS; named after Curtis M. Jensen, USARP glaciologist, ""Byrd Station"", Marie Byrd Land, 1965-66 (USGS sketch map Ellsworth Land-Palmer Land, 1969; APC, 1975, p.4).",GBR,-73.0667,-66.0833,POINT (-66.083333 -73.066667),7117,United Kingdom,826
