FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5963,"Martine, Monte","Martine, Monte",105909,,Mountain,"Fue descubierto el 11 de enero de 1910, por la Expedición Antártica Francesa del Dr. Jean B. Charcot, quien lo llamó así por su hija Martine. Monte notable de 609 metros situado al NE de la isla Charcot, en bahía Margarita.",CHL,-69.9667,-73.85,POINT (-73.85 -69.966667),9077,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5964,"Martins, Morro","Martins, Morro",105910,,Head,"En nombre data de 1820, cuando el almirante británico Edward Bransfield (Master, R.N.) exploró estas islas. Promontorio muy conspicuo de piedra de 277 metros de altura, situado a 1 milla al E del cabo Syrezol en la costa S de la isla Rey Jorge, islas Shetland del Sur.",CHL,-62.1833,-58.25,POINT (-58.25 -62.183333),9079,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5965,"Martín, Islas","Martín, Islas",105911,,Island,"Fueron descubiertas por la primera Expedición Antártica Francesa, que trabajó en el área entre los años 1903-1905, bajo la dirección del Dr. Jean B. Charcot, quien le dio el nombre del capitán de la Armada Argentina y agregado naval en París, Sr. Juan Alejandro Martín. Grupo de pequeñas islas que se encuentran cubiertas de nieve, cercanas al NE de las islas Biscoe.",CHL,-65.6333,-65.3833,POINT (-65.383333 -65.633333),9068,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5966,"Martin, Islote","Martin, Islote",105912,,Island,"El nombre aparece por primera vez en las cartas chilenas del año 1947, manteniéndose en la actualidad, denominada probablemente por el comodoro de la X Comisión Antártica Chilena, capitán de navío Alfredo Martin Díaz. Islote de 123 metros de altura situado al centro de la entrada a bahía Guesalaga en el canal Orleans, costa de Danco, costa W de la península Tierra de O'Higgins.",CHL,-64.0167,-60.8333,POINT (-60.833333 -64.016667),12283,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5967,"Martin, Punta","Martin, Punta",105913,,Head,"El nombre aparece por primera vez en las cartas chilenas del año 1947 y se ha mantenido en la actualidad, denominada probablemente por el comodoro de la X Comisión Antártica Chilena, capitán de navío Alfredo Martin Díaz. Es una saliente rocosa de la costa muy característica situada a 7 millas al W de cabo Rahir.",CHL,-65.0833,-63.5,POINT (-63.5 -65.083333),13661,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5968,"Maruja, Punta","Maruja, Punta",105914,,Head,"Denominada por la V Expedición Antártica Chilena de 1950-1951, por la esposa del oficial hidrógrafo, teniente Fernando Ferrer Fougá. Punta situada en el extremo S de la península Munita sobre la costa E del canal Aguirre Cerda, costa de Danco, al W de la península Tierra de O'Higgins.",CHL,-64.8167,-62.85,POINT (-62.85 -64.816667),9089,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5969,"Mary, Punta","Mary, Punta",105915,,Head,"El nombre aparece por primera vez en las cartas del año 1948, fue denominada por la esposa del comodoro de la Expedición Antártica Chilena de los años 1954-1955, capitán de navío Jorge Gándara Bofill. Punta situada en el extremo E de la isla Kopaitic, rada Covadonga, costa W de la península Luis Felipe.",CHL,-63.3167,-57.9167,POINT (-57.916667 -63.316667),9096,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_596a,"Mar, Islote","Mar, Islote",105916,,Island,"El nombre aparece por 1a vez en las cartas chilenas del año 1947, y se ha mantenido hasta ahora. Islote situado a 1 milla al NW de cabo Tisné y frente a caleta Fontaine en la costa de Danco, al W de la península Tierra de O'Higgins.",CHL,-64.15,-60.9833,POINT (-60.983333 -64.15),9099,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_596b,"Mascart, Cabo","Mascart, Cabo",105917,,Cape,"Fue descubierto y denominado por la Expedición Antártica Francesa de los años 1903-1905, que lideró el Dr. Jean B. Charcot, recibió su nombre en honor a Eleuthere Mascart, Físico y director de la Oficina Meteorológica Central de Francia. Toma este nombre el extremo NE de la isla Adelaida. En sus proximidades se han observado témpanos varados.",CHL,-66.6333,-67.7167,POINT (-67.716667 -66.633333),9101,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_596c,"Maskelyne, Paso","Maskelyne, Paso",105918,,Passage,"Paso situado en el canal Grandidier, al W de la isla Larrouy, que se toma por el S de islote Gato, bordeando la costa NW de la isla Larrouy para pasar, proa al S, por entre esta isla e islas Hummock.",CHL,-65.8333,-65.4167,POINT (-65.416667 -65.833333),9103,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_596d,"Matha, Estrecho","Matha, Estrecho",105919,,Strait,"El estrecho tomó este nombre de la bahía Matha, nombre original dado por el Dr. Jean B. Charcot, jefe de la Expedición Antártica Francesa de los años 1908-1910, quien le dio este nombre por la forma de bahía que tomaban las aguas. La Expedición Británica, 1934-1937, al mando del comandante John Rymill, reconoció que en realidad se trataba de un estrecho y no de una bahía, cambiando el nombre a estrecho Matha. Recibió su nombre en honor al teniente A. Matha, segundo comandante de la Expedición Antártica Francesa, que se llevó a efecto entre los años 1903-1905, bajo la dirección del Dr. Jean B. Charcot.",CHL,-66.5333,-67.5,POINT (-67.5 -66.533333),9128,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_596e,"Maurice Faure, Islotes","Maurice Faure, Islotes",105920,,Island,"Fueron descubiertos por la Expedición liderada por el Dr. Jean B. Charcot, entre los años 1908-1910, quien lo denominó así por Maurice Faure, un estudioso francés y hombre de Estado. Grupo de islotes rocosos y arrecifes de aproximadamente 3 millas de extensión, ubicados aproximadamente a 21 millas al W del cabo Alexandra, extremo SE de la isla Adelaida.",CHL,-68.1,-68.8667,POINT (-68.866667 -68.1),4486,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_596f,"Mawson, Cabo","Mawson, Cabo",105921,,Cape,"Descubierto por Sir Hubert Wilkins en diciembre de 1929, en un vuelo efectuado alrededor de la isla. Lo llamó así por Sir Douglas Mawson, explorador antártico, australiano y jefe de la Expedición Antártica Australiana de los años 1911-1914, y de la Expedición Investigadora Antártica Británica-Australiana-Neozelandesa, que se desarrolló en los años 1929-1931.",CHL,-70.0167,-73.3667,POINT (-73.366667 -70.016667),9187,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5970,"Mc Farlane, Estrecho","Mc Farlane, Estrecho",105922,,Strait,"El nombre aparece en una carta de 1822, trazada por el capitán George Powell's, foquero inglés, y publicada por H. Laurie, cartógrafo del almirante británico. Denominado así por corresponder al nombre del comandante del bergantín ""Dragón"" con matrícula de Valparaíso, capitán Robert Mc Farlane, quien participó en expediciones foqueras a las islas Shetland del Sur, durante el año 1820. Estrecho situado entre las islas Greenwich y Livingston, en las islas Shetland del Sur. Estrecho situado entre las islas Greenwich y Livingston, en las islas Shetland del Sur.",CHL,-62.5167,-59.9667,POINT (-59.966667 -62.516667),9270,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5971,"Meade, Isla","Meade, Isla",105923,,Island,"Fue cartografiada y denominada en 1935 por el personal de la Discovery II. Situada en medio de la entrada N del estrecho Mc Farlane, entre las islas Greenwich y Livingston. Es de altura moderada, 80 metros, libre de hielos en verano.",CHL,-62.4667,-60.0667,POINT (-60.066667 -62.466667),9356,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5972,"Media Luna, Isla","Media Luna, Isla",105924,,Island,"Fue conocida por los cazadores de focas de esta área a comienzos de 1822, el nombre apareció colocado en una carta basada en el levantamiento realizado por el personal de la Discovery II el año 1935; debe su nombre a su forma. Isla situada a la entrada de bahía Luna en el lado E de la isla Livingston, en las islas Shetland del Sur. Mide 1 milla de largo, tiene 101 metros de altura, es de color oscuro y en ella se alzan tres cerros característicos que pueden constituir excelentes puntos de referencias.",CHL,-62.6,-59.9,POINT (-59.9 -62.6),5886,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5973,"Medio, Islote","Medio, Islote",105925,,Island,"Fue cartografiado en 1937 por personal de la Discovery II, que lo denominó con este nombre por su posición. Islote situado a 1,5 milla al S del islote Promontorio y a igual distancia de la costa E de la isla Rey Jorge, islas Shetland del Sur.",CHL,-61.9333,-57.5667,POINT (-57.566667 -61.933333),9510,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5974,"Meek, Canal","Meek, Canal",105926,,Channel,"Cartografiado en el año 1935 por la Expedición Antártica Británica del comandante John Rymill, denominado en honor a William Mec Meek, arquitecto naval topógrafo, quien participó en la preparación del buque ""Penola"" para el viaje. Canal angosto que separa las islas Corner y Grotto de la isla Galíndez, islas Argentine, costa W de la península Tierra de O'Higgins.",CHL,-65.25,-64.25,POINT (-64.25 -65.25),9376,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5975,"Melchior, Archipiélago","Melchior, Archipiélago",105927,,Island,"Fue descubierto por la Expedición Antártica Alemana, al mando del comandante Eduard Dallmann, entre 1873-1874, pero no se le dio nombre. La Expedición Antártica Francesa de los años 1903-1905, liderada por el Dr. Jean B. Charcot, volvió a verlo, y lo cartografió en forma incompleta. Charcot le dio el nombre, a lo que él creyó era una isla grande de más al E del grupo Isla Melchior, en honor al vicealmirante Melchior de la Armada Francesa, pero posteriores levantamientos, probaron que la isla Melchior de Charcot, eran dos islas, llamadas ahora isla Eta e isla Omega. El nombre archipiélago Melchior se ha aplicado desde entonces para todo el grupo de islas ahora descrito, y de las cuales, las islas Eta y Omega forman la parte oriental. El grupo de islas fue levantado en forma incompleta en el año 1927 por el personal del Discovery y fue levantado nuevamente por Expediciones Argentinas en 1942 y 1943, y otra vez en 1948.",CHL,-64.3167,-62.95,POINT (-62.95 -64.316667),9400,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5976,"Melchior, Puerto","Melchior, Puerto",105928,,Harbour,"El nombre fue dado por el grupo de islas, y probablemente impuesto por el personal del Discovery en el año 1927. Este puerto se forma entre las islas Delta, Alpha, Beta y Kappa que lo cierran por el N y W de la isla Gamma que lo protege por el S, archipiélago de Palmer.",CHL,-64.3333,-62.9833,POINT (-62.983333 -64.333333),9399,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5977,"Mellizos, Islote","Mellizos, Islote",105929,,Glacier,"Su nombre se debe a dos promontorios de piedra muy similares, de 22 metros de altura, que fueron cartografiados, así llamados en 1937 por personal del Discovery Investigation en el Discovery II. Situado a 2 cables al NE de cabo Anca de León, isla Rey Jorge, islas Shetland del Sur.",CHL,-62.1333,-58.0667,POINT (-58.066667 -62.133333),15127,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5978,"Melville, Cabo","Melville, Cabo",105930,,Cape,"En las primeras cartas se le daba este nombre al cabo NE de la isla Rey Jorge, pero en los años recientes se le ha dado esta denominación al cabo SE. El nombre data por lo menos del año 1820 cuando fue descrito por el capitán Edward Bransfield de la Real Marina Inglesa, durante sus exploraciones a las islas Shetland del Sur. Toma este nombre el extremo SE de la isla Rey Jorge, en las islas Shetland del Sur. El cabo consiste en una pequeña península de piedra, de altura uniforme que se interna por 2 millas en el mar y se eleva rápidamente hacia el interior en 564 metros.",CHL,-62.0167,-57.5167,POINT (-57.516667 -62.016667),9418,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5979,"Melville, Pico","Melville, Pico",105931,,Peak,"Este pico fue probablemente conocido por los cazadores de focas de esta área y cartogra fiado por la Expedición Antártica Francesa de los años 1908-1910, que trabajó liderada por el Dr. Jean B. Charcot. Su nombre probablemente fue tomado por la cercanía con que se encuentra del cabo. Pico prominente que supera al cabo Melville, ubicado en el extremo SE de la isla Rey Jorge, en las islas Shetland del Sur.",CHL,-62,-57.5333,POINT (-57.533333 -62),9415,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_597a,"Ménier, Isla","Ménier, Isla",105932,,Island,"El grupo de islas fue descubierto por la Expedición Francesa, dirigida por el Dr. Jean B. Charcot entre los años 1903-1905, quien le dio el nombre de la isla Ménier. El nombre Ménier se aplica aquí a la más grande de estas islas. Isla de aproximadamente de 7 cables de largo y 5 cables de ancho, la cual es la más grande de un pequeño grupo de las islas situadas cerca de la boca de bahía Flandres y aproximadamente 5 millas al NE de cabo Renard. Es una isla alta, cubierta casi completamente de nieve.",CHL,-64.9833,-63.6,POINT (-63.6 -64.983333),9435,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_597b,"Mersey, Punta","Mersey, Punta",105933,,Spit,"Cartografiada y llamada así en el año 1937 por el personal del Discovery Investigation en el Discovery II. Saliente de la costa S de la isla Rey Jorge, que enfrenta a la isla Penguin, islas Shetland del Sur.",CHL,-62.0833,-57.9,POINT (-57.9 -62.083333),9468,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_597c,"Metchnikoff, Punta","Metchnikoff, Punta",105934,,Point,"Fue denominada por la expedición Antártica Francesa de los años 1903-1905, del Dr. Jean B. Charcot, en honor de Elías Metchnikoff (1845- 1946); hombre de ciencia ruso, que fuera uno de los principales colaboradores de Luis Pasteur. Punta que limita la bahía Guyou por el N, al mismo tiempo que forma el extremo NW de la isla Brabante, archipiélago de Palmer. La punta es baja y está completamente cubierta de nieve.",CHL,-64.0667,-62.5833,POINT (-62.583333 -64.066667),9482,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_597d,"Micalvi, Ensenada","Micalvi, Ensenada",105935,,Cove,"Fue denominada por una de las Expediciones Chilenas en recuerdo del escampavía ""Micalvi"". Se abre inmediatamente al W de punta Prat, extremo S de la isla Robert, islas Shetland del Sur. Sus costas están constituidas por acantilados de hielo, su fondo es de piedra.",CHL,-62.4667,-59.5,POINT (-59.5 -62.466667),1156,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_597e,"Micalvi, Punta","Micalvi, Punta",105936,,Point,"El nombre aparece por primera vez en las cartas chilenas del año 1947, denominada probablemente por la I Expedición Antártica Chilena, en honor al escampavía ""Micalvi"". Punta situada en la costa W de la isla Renaur, islas Biscoe.",CHL,-65.75,-66.0833,POINT (-66.083333 -65.75),9172,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_597f,"Mica, Islotes","Mica, Islotes",105937,,Island,"Vistos por primera vez desde el aire y fotografiados por la Expedición Antártica Británica del año 1936. Fueron visitados y levantados en 1948 por el FIDS, quien le dio este nombre porque hay mica en los esquistos que lo forman. Es un grupo de tres islotes situados a 6,5 millas al NE de cabo Jeremy, que presentan manchas de piedra desnuda en su cara que da al N.",CHL,-69.3333,-68.6,POINT (-68.6 -69.333333),9500,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5980,"Mikkelsen, Puerto","Mikkelsen, Puerto",105938,,Harbour,"Descubierta por la Expedición Antártica Sueca de los años 1901-1904, que lideró Otto Nordenskjöld. No fue denominada de inmediato, y se presume que unos 15 años más tarde se le dio el nombre en honor de Klarius Mikkelsen, capitán ballenero noruego. Puerto que se abre sobre la costa S de isla Trinidad, inmediatamente al E del cabo Skottsberg. Sus costas están constituidas por acantilados de hielo.",CHL,-63.9,-60.7833,POINT (-60.783333 -63.9),9548,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5981,"Mikkelsen, Bahía","Mikkelsen, Bahía",105939,,Bay,"Fue vista primeramente a la distancia en 1909 por la Expedición Antártica Francesa del Dr. Jean B. Charcot, pero no reconocida como una gran bahía. Levantada por primera vez en el año 1936 por la Expedición Británica del comandante John Rymill y relevantada por el FIDS en 1848-1849. El nombre fue propuesto por miembros de la Expedición Británica por Ejnar Mikkelsen, danés, explorador del ártico. Bahía situada a 18 millas al SW de bahía Rymill, de la que la separa un cabo ancho y bajo, cubierto por un manto de hielo. Por el SW la cierra el cabo Berteaux, costa W de la península Tierra de O'Higgins.",CHL,-68.7,-67.1667,POINT (-67.166667 -68.7),9547,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5982,"Mikkelsen, Islotes","Mikkelsen, Islotes",105940,,Island,"Islotes descubiertos por la Expedición Antártica Francesa del Dr. Jean B. Charcot, que se llevó a efecto entre los años 1908-1910, fue denominada así por Otto Mikkelsen, buzo noruego que inspeccionó el casco averiado del buque expedicionario ""Pourquoi-Pas"" en isla Decepción. Grupo de islotes situados al SE de la isla Adelaida y al E de la isla Leonie.",CHL,-67.6333,-68.1833,POINT (-68.183333 -67.633333),9549,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5983,"Milburn, Bahía","Milburn, Bahía",105941,,Bay,"El nombre aparece por primera vez en las cartas chilenas de 1947 y se ha mantenido en la actualidad. Bahía situada al NW de la isla Trinidad sus costas son inaccesibles desde el mar, constituidas en su mayor parte por acantilados de hielo.",CHL,-63.7414,-60.7472,POINT (-60.747222 -63.741389),9556,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5984,"Millerand, Isla","Millerand, Isla",105942,,Island,"Descubierta por la Expedición Antártica Francesa del Dr. Jean B. Charcot 1908-1910, quien probablemente lo denominó por Alexandre Millerand, estadista francés. Situada a 6 millas al S de cabo Calmette, la isla mide cerca de 3 millas de largo por otro tanto de ancho y alcanza una altura de 969 metros. Vista desde el W tiene forma piramidal, de color oscuro y de laderas de piedra desnuda. La isla es montañosa y acantilada, sus flancos del NW son de piedra color oscuro.",CHL,-68.15,-67.2167,POINT (-67.216667 -68.15),9584,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5985,"Mill, Ensenada","Mill, Ensenada",105943,,Inlet,"Cartografiada en 1947 por el FIDS y así llamada por Hugh Robert Mill. Fotografiada desde el aire durante 1947 por la expedición Investigadora Antártica del capitán de fragata Finn Ronne. Ensenada que se abre entre el cabo Robinson y la punta Monnier, en la costa E de la península Tierra de O'Higgins.",CHL,-66.9333,-64.3333,POINT (-64.333333 -66.933333),9562,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5986,"Mill, Monte","Mill, Monte",105944,,Mountain,"Fue primero cartografiado por la Expedición Antártica Belga al Mando del teniente Adrien de Gerlache en los años 1897-1899, denominado por la Expedición Francesa al Mando del Dr. Jean B. Charcot, entre 1908-1910, en honor a Hugh Robert Mill, geógrafo británico, historiador antártico y autor en 1905 del ""Asedio del Polo Sur"". Monte de 735 metros de altura que se levanta a 2 millas al W del monte Balch en la costa NE de bahía Waddington, costa W de la península Tierra de O'Higgins.",CHL,-65.25,-64.05,POINT (-64.05 -65.25),9593,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5987,"Misionero, Canal","Misionero, Canal",105945,,Channel,"El nombre apareció por primera vez en una carta chilena del año 1955, y rinde homenaje a los misioneros que trabajaron durante muchos años en la región austral de Chile. Canal muy angosto que separa la isla Gamma de las que siguen hacia el N y comunica las aguas de puerto Melchior hacia el W.",CHL,-64.3333,-63,POINT (-63 -64.333333),9659,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5988,"Mobiloil, Ensenada","Mobiloil, Ensenada",105946,,Inlet,"Descubierta por Sir Hubert Wilkins, en un vuelo, el 20 de diciembre de 1928, quien le dio el nombre por un producto de la Vacuum Oil Co. de Australia. Situada entre una península que la separa de la ensenada Solberg y la península Hollick-Kenyon que la cierra por el E, en la costa E de la península Tierra de O'Higgins.",CHL,-68.5833,-64.5,POINT (-64.5 -68.583333),9703,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5989,"Mohai, Rocas","Mohai, Rocas",105947,,Rock,"El nombre se debe a su forma característica. Denominada por la primera Expedición Antártica Chilena de 1946-1947. Agujas de piedra de 45 metros de altura situadas frente a la costa W de la isla Decepción y a unos 12 cables al NNE de punta SE, islas Shetland del Sur",CHL,-62.9667,-60.4833,POINT (-60.483333 -62.966667),13058,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_598a,"Molina, Punta","Molina, Punta",105948,,Point,"Fue denominada así por la V Expedición Antártica Chilena entre los años 1950-1951. Punta que constituye el extremo NE de la isla Lemaire, al N de bahía Paraíso, frente a la costa occidental de la península Tierra de O'Higgins.",CHL,-64.8,-62.85,POINT (-62.85 -64.8),9732,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_598b,"Molina, Rocas","Molina, Rocas",105949,,Rock,"Denominadas por la V Expedición Antártica Chilena, entre los años 1950-1951, probablemente por un integrante de la Comisión. Grupo de tres rocas, situadas a 4 millas al ESE de la punta extremo SE de la isla Astrolabio.",CHL,-63.3833,-58.4167,POINT (-58.416667 -63.383333),9733,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_598c,"Monflier, Punta","Monflier, Punta",105950,,Point,"Cartografiado y denominado por la Expedición Antártica Francesa al mando del Dr. Jean B. Charcot entre los años 1908-1910. Cabo situado en el N de la entrada al estrecho Pendleton y que forma el extremo SW de la isla Rabot, del archipiélago Biscoe, en la costa W de la península Tierra de O'Higgins.",CHL,-65.9167,-66.0667,POINT (-66.066667 -65.916667),9754,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_598d,"Mónica, Roca","Mónica, Roca",105951,,Rock,"El nombre fue puesto por la II Expedición Antártica Chilena, que se realizó entre 1949-1950, por la hija mayor del teniente 1º Sr. Venturini. Roca situada a 1,8 milla al N de cabo Morris, extremo occidental de isla Robert, islas Shetland del Sur. Es un bajo de piedra del que afloran dos picachos en bajamar.",CHL,-62.35,-59.7,POINT (-59.7 -62.35),9756,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_598e,"Monique, Monte","Monique, Monte",105952,,Mountain,Fue descubierto el 11 de enero de 1910 por la Expedición Antártica Francesa del Dr. Jean B. Charcot quien le puso este nombre por su hija Monique. Es el más occidental de los tres montes notables situados en el lado N de la isla Charcot. Tiene 609 metros de altura y está a 20 millas de distancia del monte Marion.,CHL,-69.9167,-75.25,POINT (-75.25 -69.916667),9757,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_598f,"Monnier, Punta","Monnier, Punta",105953,,Point,"Durante 1947 fue fotografiada desde el aire por la Expedición Investigadora Antártica del capitán de fragata Finne Ronne, y cartografiada en el terreno por el FIDS, quien le dio el nombre por Franz R. V. Le Monnier, bibliógrafo polar austriaco. Forma el lado SW de la entrada a ensenada Mill y está a 27 millas al SW de cabo Robinson, en la costa E de la península Tierra de O'Higgins. Es una punta chata, generalmente cubierta de hielo.",CHL,-67.0833,-64.75,POINT (-64.75 -67.083333),9759,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5990,"Monsimet, Caleta","Monsimet, Caleta",105954,,Cove,"Fue cartografiada por primera vez por la Expedición Antártica Francesa del Dr. Jean B. Charcot, entre 1908-1910, recibió su nombre, por un miembro de la expedición. Pequeña caleta situada en la costa S de ensenada Ezcurra y frente a la isla Dufayel, en bahía Almirantazgo, isla Rey Jorge, islas Shetland del Sur.",CHL,-62.1833,-58.5667,POINT (-58.566667 -62.183333),9765,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5991,"Montecinos, Ensenada","Montecinos, Ensenada",105955,,Cove,"La Expedición Antártica Chilena de 1947, dirigida por el capitán de navío Federico Guesalaga Toro, efectuó un completo levantamiento de bahía Chile, y le dio el nombre de ensenada Condestable Montecinos por un miembro de la Expedición de ese apellido. Desde 1951 se usa este nombre en su forma actual, ensenada Montecinos, que evita el nombre compuesto. Ensenada que se abre entre las puntas Sotos y Ferrer, en la costa E de bahía Chile, isla Greenwich, islas Shetland del Sur.",CHL,-62.5,-59.65,POINT (-59.65 -62.5),9772,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5992,"Montevideo, Fondeadero","Montevideo, Fondeadero",105956,,Anchorage,"Fondeadero utilizado por la Expedición Antártica Francesa de los años 1908-1910, del Dr. Jean B. Charcot y así denominado en honor de la ciudad capital de la República del Uruguay, donde la Expedición Francesa recibió colaboración gubernativa y privada para la reparación de su buque. Situado al S de la ensenada Ezcurra. Es un pequeño receso en la línea costera, con un cerro que se destaca al SW del fondeadero.",CHL,-62.1667,-58.5333,POINT (-58.533333 -62.166667),9776,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5993,"Montravel, Islote","Montravel, Islote",105957,,Rock,"Descubierto por la Expedición Antártica Francesa de 1837-1840, liderada por el capitán Jules Sebastián César Dumont D'Urville, le dio este nombre en honor al subteniente Louis Tardy de Montravel del barco ""Zélée"". Pequeño islote de piedra de cima redondeada, y de 12 metros de altura, situado a 11 millas al NNW de cabo Legoupil, al NW de la península Tierra de O'Higgins.",CHL,-63.1667,-57.95,POINT (-57.95 -63.166667),9782,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5994,"Montrol, Rocas","Montrol, Rocas",105958,,Rock,"El nombre aparece por primera vez en las cartas chilenas del año 1947, probablemente fueron denominados por la I Expedición Antártica Chilena. Rocas situadas a 5 millas al NW de la punta NW de la isla D'Urville. Son dos rocas rodeadas por un bajo fondo que se extiende por una milla en todas direcciones.",CHL,-62.9167,-56.6667,POINT (-56.666667 -62.916667),9784,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5995,"Moody, Punta","Moody, Punta",105959,,Point,"Punta descubierta por la Expedición Antártica Inglesa, dirigida por el capitán James Clark Ross, entre 1839-1843, quien le dio este nombre por el lugarteniente del gobernador general Moody de las islas Falkland. Recibe este nombre la extremidad E de la isla Joinville, al NE de la península Luis Felipe.",CHL,-63.3,-55.0833,POINT (-55.083333 -63.3),9794,Chile,152
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5996,"Moot, Punta","Moot, Punta",105960,,Point,"El nombre aparece por primera vez en una carta chilena del año 1962. Punta baja de piedra, situada a 1,8 milla al SSE del cabo Duseberg, en la costa W de la península Tierra de O'Higgins.",CHL,-65.2,-64.0833,POINT (-64.083333 -65.2),11966,Chile,152
